"Baltimore Bridge Disaster: Indian Crew's Heroism Tainted By Racist Cartoon, Sparks Outrage - Oneindia",2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMiigFodHRwczovL3d3dy5vbmVpbmRpYS5jb20vaW50ZXJuYXRpb25hbC9iYWx0aW1vcmUtYnJpZGdlLWRpc2FzdGVyLWluZGlhbi1jcmV3LWhlcm9pc20tdGFpbnRlZC1ieS1yYWNpc3QtY2FydG9vbi1zcGFya3Mtb3V0cmFnZS0zNzg3MDY5Lmh0bWzSAZIBaHR0cHM6Ly93d3cub25laW5kaWEuY29tL2FtcGh0bWwvaW50ZXJuYXRpb25hbC9iYWx0aW1vcmUtYnJpZGdlLWRpc2FzdGVyLWluZGlhbi1jcmV3LWhlcm9pc20tdGFpbnRlZC1ieS1yYWNpc3QtY2FydG9vbi1zcGFya3Mtb3V0cmFnZS0zNzg3MDY5Lmh0bWw?oc=5"" target=""_blank"">Baltimore Bridge Disaster: Indian Crew's Heroism Tainted By Racist Cartoon, Sparks Outrage</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Oneindia</font>"
"Jammu Kashmir Weather: संकट में प्राण... आज भी बर्फबारी बनेगी परेशानी, आपदा प्रबंधन ने किया लोगों को अलर्ट.. - दैनिक जागरण (Dainik Jagran)",2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMiogFodHRwczovL3d3dy5qYWdyYW4uY29tL2phbW11LWFuZC1rYXNobWlyL3NyaW5hZ2FyLWphbW11LWthc2htaXItd2VhdGhlci1zbm93ZmFsbC1hbGVydC1pc3N1ZWQtZm9yLXRvZGF5LWRpc2FzdGVyLW1hbmFnZW1lbnQtc3VnZ2VzdGVkLXRvLWJlLWNhdXRpb3VzLTIzNjg1Njg0Lmh0bWzSAacBaHR0cHM6Ly93d3cuamFncmFuLmNvbS9saXRlL2phbW11LWFuZC1rYXNobWlyL3NyaW5hZ2FyLWphbW11LWthc2htaXItd2VhdGhlci1zbm93ZmFsbC1hbGVydC1pc3N1ZWQtZm9yLXRvZGF5LWRpc2FzdGVyLW1hbmFnZW1lbnQtc3VnZ2VzdGVkLXRvLWJlLWNhdXRpb3VzLTIzNjg1Njg0Lmh0bWw?oc=5"" target=""_blank"">Jammu Kashmir Weather: संकट में प्राण... आज भी बर्फबारी बनेगी परेशानी, आपदा प्रबंधन ने किया लोगों को अलर्ट..</a>&nbsp;&nbsp;<font color=""#6f6f6f"">दैनिक जागरण (Dainik Jagran)</font>"
"In Indonesia, deforestation is intensifying disasters from severe weather and climate change - ABC News",2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMihQFodHRwczovL2FiY25ld3MuZ28uY29tL0ludGVybmF0aW9uYWwvd2lyZVN0b3J5L2luZG9uZXNpYS1kZWZvcmVzdGF0aW9uLWludGVuc2lmeWluZy1kaXNhc3RlcnMtc2V2ZXJlLXdlYXRoZXItY2xpbWF0ZS1jaGFuZ2UtMTA4Njc0MDgw0gGJAWh0dHBzOi8vYWJjbmV3cy5nby5jb20vYW1wL0ludGVybmF0aW9uYWwvd2lyZVN0b3J5L2luZG9uZXNpYS1kZWZvcmVzdGF0aW9uLWludGVuc2lmeWluZy1kaXNhc3RlcnMtc2V2ZXJlLXdlYXRoZXItY2xpbWF0ZS1jaGFuZ2UtMTA4Njc0MDgw?oc=5"" target=""_blank"">In Indonesia, deforestation is intensifying disasters from severe weather and climate change</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ABC News</font>"
Individual Assistance - FEMA,2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMiKmh0dHBzOi8vd3d3LmZlbWEuZ292L2Fzc2lzdGFuY2UvaW5kaXZpZHVhbNIBAA?oc=5"" target=""_blank"">Individual Assistance</a>&nbsp;&nbsp;<font color=""#6f6f6f"">FEMA</font>"
BJP stalled central assistance during 2022 Monsoon disaster played politics Sukhu - The Week,2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vd3d3LnRoZXdlZWsuaW4vd2lyZS11cGRhdGVzL25hdGlvbmFsLzIwMjQvMDMvMjkvZGVzMzItaHAtYmpwLXN1a2h1Lmh0bWzSAVNodHRwczovL3d3dy50aGV3ZWVrLmluL3dpcmUtdXBkYXRlcy9uYXRpb25hbC8yMDI0LzAzLzI5L2RlczMyLWhwLWJqcC1zdWtodS5hbXAuaHRtbA?oc=5"" target=""_blank"">BJP stalled central assistance during 2022 Monsoon disaster played politics Sukhu</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Week</font>"
International Day for Disaster Risk Reduction | United Nations - Welcome to the United Nations,2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMiOGh0dHBzOi8vd3d3LnVuLm9yZy9lbi9vYnNlcnZhbmNlcy9kaXNhc3Rlci1yZWR1Y3Rpb24tZGF50gEA?oc=5"" target=""_blank"">International Day for Disaster Risk Reduction | United Nations</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Welcome to the United Nations</font>"
University Teams Selected as Finalists to Envision New Aviation Responses to Natural Disasters - NASA,2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMikwFodHRwczovL3d3dy5uYXNhLmdvdi9jZW50ZXJzLWFuZC1mYWNpbGl0aWVzL2xhbmdsZXkvdW5pdmVyc2l0eS10ZWFtcy1zZWxlY3RlZC1hcy1maW5hbGlzdHMtdG8tZW52aXNpb24tbmV3LWF2aWF0aW9uLXJlc3BvbnNlcy10by1uYXR1cmFsLWRpc2FzdGVycy_SAQA?oc=5"" target=""_blank"">University Teams Selected as Finalists to Envision New Aviation Responses to Natural Disasters</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NASA</font>"
Uncontrolled celebratory firing is recipe for disaster: Supreme Court - The Hindu,2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMif2h0dHBzOi8vd3d3LnRoZWhpbmR1LmNvbS9uZXdzL25hdGlvbmFsL3VuY29udHJvbGxlZC1jZWxlYnJhdG9yeS1maXJpbmctaXMtcmVjaXBlLWZvci1kaXNhc3Rlci1zdXByZW1lLWNvdXJ0L2FydGljbGU2ODAwNjcxMi5lY2XSAYQBaHR0cHM6Ly93d3cudGhlaGluZHUuY29tL25ld3MvbmF0aW9uYWwvdW5jb250cm9sbGVkLWNlbGVicmF0b3J5LWZpcmluZy1pcy1yZWNpcGUtZm9yLWRpc2FzdGVyLXN1cHJlbWUtY291cnQvYXJ0aWNsZTY4MDA2NzEyLmVjZS9hbXAv?oc=5"" target=""_blank"">Uncontrolled celebratory firing is recipe for disaster: Supreme Court</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Hindu</font>"
Flood safety tips for before and during a disaster - KSNB,2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vd3d3LmtzbmJsb2NhbDQuY29tLzIwMjQvMDMvMjkvZmxvb2Qtc2FmZXR5LXRpcHMtYmVmb3JlLWR1cmluZy1kaXNhc3Rlci_SAV5odHRwczovL3d3dy5rc25ibG9jYWw0LmNvbS8yMDI0LzAzLzI5L2Zsb29kLXNhZmV0eS10aXBzLWJlZm9yZS1kdXJpbmctZGlzYXN0ZXIvP291dHB1dFR5cGU9YW1w?oc=5"" target=""_blank"">Flood safety tips for before and during a disaster</a>&nbsp;&nbsp;<font color=""#6f6f6f"">KSNB</font>"
Odisha's turnaround in disaster management has lessons for the world - World Bank Group,2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3LndvcmxkYmFuay5vcmcvZW4vbmV3cy9vcGluaW9uLzIwMjMvMTEvMDMvb2Rpc2hhLXMtdHVybmFyb3VuZC1pbi1kaXNhc3Rlci1tYW5hZ2VtZW50LWhhcy1sZXNzb25zLWZvci10aGUtd29ybGTSAQA?oc=5"" target=""_blank"">Odisha's turnaround in disaster management has lessons for the world</a>&nbsp;&nbsp;<font color=""#6f6f6f"">World Bank Group</font>"
Swiss Re issues warning after record natural disaster losses - Axios,2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vd3d3LmF4aW9zLmNvbS8yMDI0LzAzLzI3L3JlY29yZC1uYXR1cmFsLWRpc2FzdGVyLWxvc3Nlcy13YXJuaW5n0gEA?oc=5"" target=""_blank"">Swiss Re issues warning after record natural disaster losses</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Axios</font>"
Rickover's and airmail pilots' disaster avoidance method - Asia Times,2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vYXNpYXRpbWVzLmNvbS8yMDI0LzAzL3JpY2tvdmVycy1hbmQtYWlybWFpbC1waWxvdHMtZGlzYXN0ZXItYXZvaWRhbmNlLW1ldGhvZC_SAQA?oc=5"" target=""_blank"">Rickover's and airmail pilots' disaster avoidance method</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Asia Times</font>"
Bridge failures can cause major disruptions. How do agencies plan for disaster? - PBS NewsHour,2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMidGh0dHBzOi8vd3d3LnBicy5vcmcvbmV3c2hvdXIvc2NpZW5jZS9ob3ctYnJpZGdlLWNvbGxhcHNlcy1vdGhlci1kaXNhc3RlcnMtdGVzdC10cmFuc3BvcnRhdGlvbi1hZ2VuY3ktZW1lcmdlbmN5LXBsYW5z0gF4aHR0cHM6Ly93d3cucGJzLm9yZy9uZXdzaG91ci9hbXAvc2NpZW5jZS9ob3ctYnJpZGdlLWNvbGxhcHNlcy1vdGhlci1kaXNhc3RlcnMtdGVzdC10cmFuc3BvcnRhdGlvbi1hZ2VuY3ktZW1lcmdlbmN5LXBsYW5z?oc=5"" target=""_blank"">Bridge failures can cause major disruptions. How do agencies plan for disaster?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">PBS NewsHour</font>"
"How '3 Body Problem' Created a Spectacular Disaster, With Strings Attached - The New York Times",2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMiRmh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjQvMDMvMjkvYXJ0cy90ZWxldmlzaW9uLzMtYm9keS1wcm9ibGVtLmh0bWzSAQA?oc=5"" target=""_blank"">How '3 Body Problem' Created a Spectacular Disaster, With Strings Attached</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The New York Times</font>"
"Texas Farmers Sue USDA Over Sex, Race Disaster Aid Priorities - Law360",2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3LmxhdzM2MC5jb20vdGV4YXMvYXJ0aWNsZXMvMTgxOTIyMi90ZXhhcy1mYXJtZXJzLXN1ZS11c2RhLW92ZXItc2V4LXJhY2UtZGlzYXN0ZXItYWlkLXByaW9yaXRpZXPSAStodHRwczovL3d3dy5sYXczNjAuY29tL2FtcC9hcnRpY2xlcy8xODE5MjIy?oc=5"" target=""_blank"">Texas Farmers Sue USDA Over Sex, Race Disaster Aid Priorities</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Law360</font>"
Swiss Re warns insured disaster losses could double in a decade - Phys.org,2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vcGh5cy5vcmcvbmV3cy8yMDI0LTAzLXN3aXNzLWRpc2FzdGVyLWxvc3Nlcy1kZWNhZGUuaHRtbNIBPmh0dHBzOi8vcGh5cy5vcmcvbmV3cy8yMDI0LTAzLXN3aXNzLWRpc2FzdGVyLWxvc3Nlcy1kZWNhZGUuYW1w?oc=5"" target=""_blank"">Swiss Re warns insured disaster losses could double in a decade</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Phys.org</font>"
Baltimore bridge collapse: How Indian crew's mayday warning saved US from major disaster - Hindustan Times,2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMinQFodHRwczovL3d3dy5oaW5kdXN0YW50aW1lcy5jb20vd29ybGQtbmV3cy91cy1uZXdzL2JhbHRpbW9yZS1icmlkZ2UtY29sbGFwc2UtaG93LWluZGlhbi1jcmV3cy1tYXlkYXktd2FybmluZy1zYXZlZC11cy1mcm9tLW1ham9yLWRpc2FzdGVyLTEwMTcxMTUzNDI2MTAxNC5odG1s0gGhAWh0dHBzOi8vd3d3LmhpbmR1c3RhbnRpbWVzLmNvbS93b3JsZC1uZXdzL3VzLW5ld3MvYmFsdGltb3JlLWJyaWRnZS1jb2xsYXBzZS1ob3ctaW5kaWFuLWNyZXdzLW1heWRheS13YXJuaW5nLXNhdmVkLXVzLWZyb20tbWFqb3ItZGlzYXN0ZXItMTAxNzExNTM0MjYxMDE0LWFtcC5odG1s?oc=5"" target=""_blank"">Baltimore bridge collapse: How Indian crew's mayday warning saved US from major disaster</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Hindustan Times</font>"
Baltimore bridge collapse: Cranes arrive to start removing wreckage from deadly disaster - The Hindu,2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMikAFodHRwczovL3d3dy50aGVoaW5kdS5jb20vbmV3cy9pbnRlcm5hdGlvbmFsL2NyYW5lcy1hcnJpdmluZy10by1zdGFydC1yZW1vdmluZy13cmVja2FnZS1mcm9tLWRlYWRseS1iYWx0aW1vcmUtYnJpZGdlLWNvbGxhcHNlL2FydGljbGU2ODAwNjEzOS5lY2XSAZUBaHR0cHM6Ly93d3cudGhlaGluZHUuY29tL25ld3MvaW50ZXJuYXRpb25hbC9jcmFuZXMtYXJyaXZpbmctdG8tc3RhcnQtcmVtb3Zpbmctd3JlY2thZ2UtZnJvbS1kZWFkbHktYmFsdGltb3JlLWJyaWRnZS1jb2xsYXBzZS9hcnRpY2xlNjgwMDYxMzkuZWNlL2FtcC8?oc=5"" target=""_blank"">Baltimore bridge collapse: Cranes arrive to start removing wreckage from deadly disaster</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Hindu</font>"
Disaster CalFresh Applications Illustrate Unprecedented Need - countynewscenter.com,2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3LmNvdW50eW5ld3NjZW50ZXIuY29tL2Rpc2FzdGVyLWNhbGZyZXNoLWFwcGxpY2F0aW9ucy1pbGx1c3RyYXRlLXVucHJlY2VkZW50ZWQtbmVlZC_SAWJodHRwczovL3d3dy5jb3VudHluZXdzY2VudGVyLmNvbS9kaXNhc3Rlci1jYWxmcmVzaC1hcHBsaWNhdGlvbnMtaWxsdXN0cmF0ZS11bnByZWNlZGVudGVkLW5lZWQvYW1wLw?oc=5"" target=""_blank"">Disaster CalFresh Applications Illustrate Unprecedented Need</a>&nbsp;&nbsp;<font color=""#6f6f6f"">countynewscenter.com</font>"
Informing disaster-risk management policies for education infrastructure using scenario-based recovery analyses - Nature.com,2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMiMmh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvczQxNDY3LTAyMy00MjQwNy150gEA?oc=5"" target=""_blank"">Informing disaster-risk management policies for education infrastructure using scenario-based recovery analyses</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Nature.com</font>"
New Study Suggests Ways to Boost Algeria's Disaster Resilience - World Bank Group,2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3LndvcmxkYmFuay5vcmcvZW4vbmV3cy9wcmVzcy1yZWxlYXNlLzIwMjMvMTIvMTIvbmV3LXN0dWR5LXN1Z2dlc3RzLXdheXMtdG8tYm9vc3QtYWxnZXJpYS1zLWRpc2FzdGVyLXJlc2lsaWVuY2XSAQA?oc=5"" target=""_blank"">New Study Suggests Ways to Boost Algeria's Disaster Resilience</a>&nbsp;&nbsp;<font color=""#6f6f6f"">World Bank Group</font>"
Current Disasters - FEMA,2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMiJWh0dHBzOi8vd3d3LmZlbWEuZ292L2Rpc2FzdGVyL2N1cnJlbnTSAQA?oc=5"" target=""_blank"">Current Disasters</a>&nbsp;&nbsp;<font color=""#6f6f6f"">FEMA</font>"
"Texas county issues disaster declaration for solar eclipse, expects 200K people - Phys.org",2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vcGh5cy5vcmcvbmV3cy8yMDI0LTAzLXRleGFzLWNvdW50eS1pc3N1ZXMtZGlzYXN0ZXItZGVjbGFyYXRpb24uaHRtbNIBSmh0dHBzOi8vcGh5cy5vcmcvbmV3cy8yMDI0LTAzLXRleGFzLWNvdW50eS1pc3N1ZXMtZGlzYXN0ZXItZGVjbGFyYXRpb24uYW1w?oc=5"" target=""_blank"">Texas county issues disaster declaration for solar eclipse, expects 200K people</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Phys.org</font>"
The Baltimore bridge disaster: what happened and who will pay? - Financial Times,2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vd3d3LmZ0LmNvbS9jb250ZW50LzE3Y2YzZjJlLWU2NGQtNDY2Ni1iMWMyLTI3MjMzNDdjMmFkYdIBAA?oc=5"" target=""_blank"">The Baltimore bridge disaster: what happened and who will pay?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Financial Times</font>"
Malawi follows Zambia in declaring drought disaster as El Niño brings hunger to southern Africa - The Associated Press,2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vYXBuZXdzLmNvbS9hcnRpY2xlL21hbGF3aS1hZnJpY2EtZHJvdWdodC1kaXNhc3Rlci1lbC1uaW5vLWNjZGI3NTViODQxMzNkMGUyNzk2ZGEzMjk2NDEwZWRm0gEA?oc=5"" target=""_blank"">Malawi follows Zambia in declaring drought disaster as El Niño brings hunger to southern Africa</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Associated Press</font>"
Flood safety tips for before and during a disaster - clipped version - KSNB,2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LmtzbmJsb2NhbDQuY29tL3ZpZGVvLzIwMjQvMDMvMjkvZmxvb2Qtc2FmZXR5LXRpcHMtYmVmb3JlLWR1cmluZy1kaXNhc3Rlci1jbGlwcGVkLXZlcnNpb24v0gEA?oc=5"" target=""_blank"">Flood safety tips for before and during a disaster - clipped version</a>&nbsp;&nbsp;<font color=""#6f6f6f"">KSNB</font>"
China's Indian land grab has become a strategic disaster - Nikkei Asia,2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vYXNpYS5uaWtrZWkuY29tL09waW5pb24vQ2hpbmEtcy1JbmRpYW4tbGFuZC1ncmFiLWhhcy1iZWNvbWUtYS1zdHJhdGVnaWMtZGlzYXN0ZXLSAQA?oc=5"" target=""_blank"">China's Indian land grab has become a strategic disaster</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Nikkei Asia</font>"
The State of State Natural Disaster Management - The Pew Charitable Trusts,2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3LnBld3RydXN0cy5vcmcvZW4vcmVzZWFyY2gtYW5kLWFuYWx5c2lzL2FydGljbGVzLzIwMjQvMDMvMDUvdGhlLXN0YXRlLW9mLXN0YXRlLW5hdHVyYWwtZGlzYXN0ZXItbWFuYWdlbWVudNIBAA?oc=5"" target=""_blank"">The State of State Natural Disaster Management</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Pew Charitable Trusts</font>"
Biden OKs $60m in aid after Baltimore’s Francis Scott Key Bridge disaster - Al Jazeera English,2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vZWNvbm9teS8yMDI0LzMvMjkvYmlkZW4tYWRtaW5pc3RyYXRpb24tb2tzLTYwbS1pbi1haWQtZm9yLWZyYW5jaXMtc2NvdHQta2V5LWJyaWRnZS1kaXNhc3RlctIBeWh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vYW1wL2Vjb25vbXkvMjAyNC8zLzI5L2JpZGVuLWFkbWluaXN0cmF0aW9uLW9rcy02MG0taW4tYWlkLWZvci1mcmFuY2lzLXNjb3R0LWtleS1icmlkZ2UtZGlzYXN0ZXI?oc=5"" target=""_blank"">Biden OKs $60m in aid after Baltimore’s Francis Scott Key Bridge disaster</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Al Jazeera English</font>"
International Day for Disaster Risk Reduction - MESSAGES | United Nations - Welcome to the United Nations,2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMiQWh0dHBzOi8vd3d3LnVuLm9yZy9lbi9vYnNlcnZhbmNlcy9kaXNhc3Rlci1yZWR1Y3Rpb24tZGF5L21lc3NhZ2Vz0gEA?oc=5"" target=""_blank"">International Day for Disaster Risk Reduction - MESSAGES | United Nations</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Welcome to the United Nations</font>"
Disaster loans now available for six Wyoming counties - Casper Star-Tribune,2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMijAFodHRwczovL3RyaWIuY29tL25ld3MvbG9jYWwvYnVzaW5lc3MvZGlzYXN0ZXItbG9hbnMtbm93LWF2YWlsYWJsZS1mb3Itc2l4LXd5b21pbmctY291bnRpZXMvYXJ0aWNsZV85ZjBhNjQ5OC1lZGU0LTExZWUtOGNmZC1hM2I4OGI2NzQyZDQuaHRtbNIBAA?oc=5"" target=""_blank"">Disaster loans now available for six Wyoming counties</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Casper Star-Tribune</font>"
Climate change and water-related disasters - UNEP,2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3LnVuZXAub3JnL3RvcGljcy9mcmVzaC13YXRlci9kaXNhc3RlcnMtYW5kLWNsaW1hdGUtY2hhbmdlL2NsaW1hdGUtY2hhbmdlLWFuZC13YXRlci1yZWxhdGVkLWRpc2FzdGVyc9IBAA?oc=5"" target=""_blank"">Climate change and water-related disasters</a>&nbsp;&nbsp;<font color=""#6f6f6f"">UNEP</font>"
Bridges can be protected from ship collisions – an expert on structures in disasters explains how - The Conversation Indonesia,2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMiggFodHRwczovL3RoZWNvbnZlcnNhdGlvbi5jb20vYnJpZGdlcy1jYW4tYmUtcHJvdGVjdGVkLWZyb20tc2hpcC1jb2xsaXNpb25zLWFuLWV4cGVydC1vbi1zdHJ1Y3R1cmVzLWluLWRpc2FzdGVycy1leHBsYWlucy1ob3ctMjI2Nzgx0gEA?oc=5"" target=""_blank"">Bridges can be protected from ship collisions – an expert on structures in disasters explains how</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Conversation Indonesia</font>"
Dali disaster could drive P&I insurance to the edge - Seatrade Maritime News,2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vd3d3LnNlYXRyYWRlLW1hcml0aW1lLmNvbS9jYXN1YWx0eS9kYWxpLWRpc2FzdGVyLWNvdWxkLWRyaXZlLXBpLWluc3VyYW5jZS1lZGdl0gEA?oc=5"" target=""_blank"">Dali disaster could drive P&amp;I insurance to the edge</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Seatrade Maritime News</font>"
FAO Report Assesses Disaster Impacts on Agriculture and Food Security | News | SDG Knowledge Hub | IISD - IISD's SDG Knowledge Hub,2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vc2RnLmlpc2Qub3JnL25ld3MvZmFvLXJlcG9ydC1hc3Nlc3Nlcy1kaXNhc3Rlci1pbXBhY3RzLW9uLWFncmljdWx0dXJlLWFuZC1mb29kLXNlY3VyaXR5L9IBAA?oc=5"" target=""_blank"">FAO Report Assesses Disaster Impacts on Agriculture and Food Security | News | SDG Knowledge Hub | IISD</a>&nbsp;&nbsp;<font color=""#6f6f6f"">IISD's SDG Knowledge Hub</font>"
"Strengthening Disaster Risk Management in Romania: Building Modern, Inclusive, Near-Zero Energy, and Disaster ... - World Bank Group",2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMirQFodHRwczovL3d3dy53b3JsZGJhbmsub3JnL2VuL25ld3MvZmVhdHVyZS8yMDIzLzA5LzEzL3N0cmVuZ3RoZW5pbmctZGlzYXN0ZXItcmlzay1tYW5hZ2VtZW50LWluLXJvbWFuaWEtYnVpbGRpbmctbW9kZXJuLWluY2x1c2l2ZS1uZWFyLXplcm8tZW5lcmd5LWFuZC1kaXNhc3Rlci1yZXNpbGllbnQtZmlyZdIBAA?oc=5"" target=""_blank"">Strengthening Disaster Risk Management in Romania: Building Modern, Inclusive, Near-Zero Energy, and Disaster ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">World Bank Group</font>"
33 great disaster movies that'll have you running for cover - Time Out,2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vd3d3LnRpbWVvdXQuY29tL2ZpbG0vZ3JlYXQtZGlzYXN0ZXItbW92aWVzLXRoYXRsbC1oYXZlLXlvdS1ydW5uaW5nLWZvci1jb3ZlctIBAA?oc=5"" target=""_blank"">33 great disaster movies that'll have you running for cover</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Time Out</font>"
Navigating Resilient Post-Disaster Recovery in Asia and the Pacific - Asian Development Bank,2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vd3d3LmFkYi5vcmcvcHVibGljYXRpb25zL25hdmlnYXRpbmctcmVzaWxpZW50LXBvc3QtZGlzYXN0ZXItcmVjb3ZlcnktaW4tYXNpYS1hbmQtdGhlLXBhY2lmaWPSAQA?oc=5"" target=""_blank"">Navigating Resilient Post-Disaster Recovery in Asia and the Pacific</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Asian Development Bank</font>"
"ROSES-2024 A.42 Earth Action: Disaster Risk Reduction, Recovery, and Resilience Updates, FAQ, and Telecon ... - Science@NASA",2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMirwFodHRwczovL3NjaWVuY2UubmFzYS5nb3YvcmVzZWFyY2hlcnMvc29saWNpdGF0aW9ucy9yb3Nlcy0yMDI0L3Jvc2VzLTIwMjQtYS00Mi1lYXJ0aC1hY3Rpb24tZGlzYXN0ZXItcmlzay1yZWR1Y3Rpb24tcmVjb3ZlcnktYW5kLXJlc2lsaWVuY2UtdXBkYXRlcy1mYXEtYW5kLXRlbGVjb24taW5mb3JtYXRpb24v0gEA?oc=5"" target=""_blank"">ROSES-2024 A.42 Earth Action: Disaster Risk Reduction, Recovery, and Resilience Updates, FAQ, and Telecon ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science@NASA</font>"
Climate change and displacement - UNHCR,2024-03-30 14:43:37,"<a href=""https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3LnVuaGNyLm9yZy93aGF0LXdlLWRvL2J1aWxkLWJldHRlci1mdXR1cmVzL2NsaW1hdGUtY2hhbmdlLWFuZC1kaXNwbGFjZW1lbnTSAQA?oc=5"" target=""_blank"">Climate change and displacement</a>&nbsp;&nbsp;<font color=""#6f6f6f"">UNHCR</font>"
